Number	Timestamp	Windspeed
##  1	NOT NAMED	M = 23	SNBR =  706
1	11-Sep-1941 06:00:00	40
1	11-Sep-1941 12:00:00	40
1	11-Sep-1941 18:00:00	40
1	12-Sep-1941 00:00:00	40
1	12-Sep-1941 06:00:00	40
1	12-Sep-1941 12:00:00	40
1	12-Sep-1941 18:00:00	40
1	13-Sep-1941 00:00:00	46
1	13-Sep-1941 06:00:00	46
1	13-Sep-1941 12:00:00	46
1	13-Sep-1941 18:00:00	46
1	14-Sep-1941 00:00:00	46
1	14-Sep-1941 06:00:00	46
1	14-Sep-1941 12:00:00	46
1	14-Sep-1941 18:00:00	46
1	15-Sep-1941 00:00:00	46
1	15-Sep-1941 06:00:00	40
1	15-Sep-1941 12:00:00	40
1	15-Sep-1941 18:00:00	40
1	16-Sep-1941 00:00:00	29
1	16-Sep-1941 06:00:00	23
1	16-Sep-1941 12:00:00	17
1	16-Sep-1941 18:00:00	17
##  2	NOT NAMED	M = 38	SNBR =  707
2	16-Sep-1941 12:00:00	40
2	16-Sep-1941 18:00:00	40
2	17-Sep-1941 00:00:00	40
2	17-Sep-1941 06:00:00	40
2	17-Sep-1941 12:00:00	46
2	17-Sep-1941 18:00:00	52
2	18-Sep-1941 00:00:00	58
2	18-Sep-1941 06:00:00	69
2	18-Sep-1941 12:00:00	75
2	18-Sep-1941 18:00:00	81
2	19-Sep-1941 00:00:00	81
2	19-Sep-1941 06:00:00	86
2	19-Sep-1941 12:00:00	86
2	19-Sep-1941 18:00:00	86
2	20-Sep-1941 00:00:00	92
2	20-Sep-1941 06:00:00	92
2	20-Sep-1941 12:00:00	92
2	20-Sep-1941 18:00:00	92
2	21-Sep-1941 00:00:00	92
2	21-Sep-1941 06:00:00	92
2	21-Sep-1941 12:00:00	92
2	21-Sep-1941 18:00:00	92
2	22-Sep-1941 00:00:00	92
2	22-Sep-1941 06:00:00	86
2	22-Sep-1941 12:00:00	86
2	22-Sep-1941 18:00:00	86
2	23-Sep-1941 00:00:00	86
2	23-Sep-1941 06:00:00	81
2	23-Sep-1941 12:00:00	81
2	23-Sep-1941 18:00:00	81
2	24-Sep-1941 00:00:00	69
2	24-Sep-1941 06:00:00	63
2	24-Sep-1941 12:00:00	52
2	24-Sep-1941 18:00:00	40
2	25-Sep-1941 00:00:00	40
2	25-Sep-1941 06:00:00	40
2	25-Sep-1941 12:00:00	35
2	25-Sep-1941 18:00:00	35
##  3	NOT NAMED	M = 31	SNBR =  708
3	18-Sep-1941 06:00:00	40
3	18-Sep-1941 12:00:00	46
3	18-Sep-1941 18:00:00	63
3	19-Sep-1941 00:00:00	75
3	19-Sep-1941 06:00:00	75
3	19-Sep-1941 12:00:00	81
3	19-Sep-1941 18:00:00	81
3	20-Sep-1941 00:00:00	81
3	20-Sep-1941 06:00:00	81
3	20-Sep-1941 12:00:00	81
3	20-Sep-1941 18:00:00	81
3	21-Sep-1941 00:00:00	81
3	21-Sep-1941 06:00:00	81
3	21-Sep-1941 12:00:00	81
3	21-Sep-1941 18:00:00	81
3	22-Sep-1941 00:00:00	81
3	22-Sep-1941 06:00:00	81
3	22-Sep-1941 12:00:00	81
3	22-Sep-1941 18:00:00	81
3	23-Sep-1941 00:00:00	69
3	23-Sep-1941 06:00:00	69
3	23-Sep-1941 12:00:00	69
3	23-Sep-1941 18:00:00	63
3	24-Sep-1941 00:00:00	63
3	24-Sep-1941 06:00:00	58
3	24-Sep-1941 12:00:00	58
3	24-Sep-1941 18:00:00	52
3	25-Sep-1941 00:00:00	46
3	25-Sep-1941 06:00:00	46
3	25-Sep-1941 12:00:00	40
3	25-Sep-1941 18:00:00	35
##  4	NOT NAMED	M = 28	SNBR =  709
4	23-Sep-1941 18:00:00	46
4	24-Sep-1941 00:00:00	46
4	24-Sep-1941 06:00:00	52
4	24-Sep-1941 12:00:00	52
4	24-Sep-1941 18:00:00	58
4	25-Sep-1941 00:00:00	63
4	25-Sep-1941 06:00:00	63
4	25-Sep-1941 12:00:00	69
4	25-Sep-1941 18:00:00	75
4	26-Sep-1941 00:00:00	81
4	26-Sep-1941 06:00:00	86
4	26-Sep-1941 12:00:00	92
4	26-Sep-1941 18:00:00	104
4	27-Sep-1941 00:00:00	109
4	27-Sep-1941 06:00:00	115
4	27-Sep-1941 12:00:00	121
4	27-Sep-1941 18:00:00	121
4	28-Sep-1941 00:00:00	115
4	28-Sep-1941 06:00:00	109
4	28-Sep-1941 12:00:00	104
4	28-Sep-1941 18:00:00	92
4	29-Sep-1941 00:00:00	69
4	29-Sep-1941 06:00:00	58
4	29-Sep-1941 12:00:00	46
4	29-Sep-1941 18:00:00	40
4	30-Sep-1941 00:00:00	35
4	30-Sep-1941 06:00:00	29
4	30-Sep-1941 12:00:00	23
##  5	NOT NAMED	M = 45	SNBR =  710
5	03-Oct-1941 18:00:00	46
5	04-Oct-1941 00:00:00	58
5	04-Oct-1941 06:00:00	63
5	04-Oct-1941 12:00:00	75
5	04-Oct-1941 18:00:00	81
5	05-Oct-1941 00:00:00	86
