Number	Timestamp	Pressure
##  1	ANA	M = 25	SNBR = 1192
1	29-Jun-1991 12:00:00	1012
1	29-Jun-1991 18:00:00	1012
1	30-Jun-1991 00:00:00	1012
1	30-Jun-1991 06:00:00	1012
1	30-Jun-1991 12:00:00	1012
1	30-Jun-1991 18:00:00	1012
1	01-Jul-1991 00:00:00	1012
1	01-Jul-1991 06:00:00	1012
1	01-Jul-1991 12:00:00	1012
1	01-Jul-1991 18:00:00	1012
1	02-Jul-1991 00:00:00	1012
1	02-Jul-1991 06:00:00	1012
1	02-Jul-1991 12:00:00	1012
1	02-Jul-1991 18:00:00	1012
1	03-Jul-1991 00:00:00	1011
1	03-Jul-1991 06:00:00	1010
1	03-Jul-1991 12:00:00	1008
1	03-Jul-1991 18:00:00	1006
1	04-Jul-1991 00:00:00	1003
1	04-Jul-1991 06:00:00	1002
1	04-Jul-1991 12:00:00	1001
1	04-Jul-1991 18:00:00	1000
1	05-Jul-1991 00:00:00	1001
1	05-Jul-1991 06:00:00	1003
1	05-Jul-1991 12:00:00	1005
##  2	BOB	M = 53	SNBR = 1193
2	16-Aug-1991 00:00:00	1014
2	16-Aug-1991 06:00:00	1012
2	16-Aug-1991 12:00:00	1010
2	16-Aug-1991 18:00:00	1005
2	17-Aug-1991 00:00:00	1003
2	17-Aug-1991 06:00:00	998
2	17-Aug-1991 12:00:00	996
2	17-Aug-1991 18:00:00	986
2	18-Aug-1991 00:00:00	980
2	18-Aug-1991 06:00:00	979
2	18-Aug-1991 12:00:00	974
2	18-Aug-1991 18:00:00	965
2	19-Aug-1991 00:00:00	957
2	19-Aug-1991 06:00:00	950
2	19-Aug-1991 12:00:00	953
2	19-Aug-1991 18:00:00	964
2	20-Aug-1991 00:00:00	977
2	20-Aug-1991 06:00:00	987
2	20-Aug-1991 12:00:00	998
2	20-Aug-1991 18:00:00	1003
2	21-Aug-1991 00:00:00	1008
2	21-Aug-1991 06:00:00	1008
2	21-Aug-1991 12:00:00	1009
2	21-Aug-1991 18:00:00	1009
2	22-Aug-1991 00:00:00	1004
2	22-Aug-1991 06:00:00	1002
2	22-Aug-1991 12:00:00	994
2	22-Aug-1991 18:00:00	992
2	23-Aug-1991 00:00:00	992
2	23-Aug-1991 06:00:00	996
2	23-Aug-1991 12:00:00	1000
2	23-Aug-1991 18:00:00	1004
2	24-Aug-1991 00:00:00	1006
2	24-Aug-1991 06:00:00	1008
2	24-Aug-1991 12:00:00	1009
2	24-Aug-1991 18:00:00	1009
2	25-Aug-1991 00:00:00	1009
2	25-Aug-1991 06:00:00	1010
2	25-Aug-1991 12:00:00	1010
2	25-Aug-1991 18:00:00	1010
2	26-Aug-1991 00:00:00	1010
2	26-Aug-1991 06:00:00	1010
2	26-Aug-1991 12:00:00	1012
2	26-Aug-1991 18:00:00	1012
2	27-Aug-1991 00:00:00	1014
2	27-Aug-1991 06:00:00	1014
2	27-Aug-1991 12:00:00	1014
2	27-Aug-1991 18:00:00	1014
2	28-Aug-1991 00:00:00	1015
2	28-Aug-1991 06:00:00	1015
2	28-Aug-1991 12:00:00	1014
2	28-Aug-1991 18:00:00	1014
2	29-Aug-1991 00:00:00	1015
##  3	CLAUDETTE	M = 42	SNBR = 1194
3	04-Sep-1991 12:00:00	1014
3	04-Sep-1991 18:00:00	1012
3	05-Sep-1991 00:00:00	1010
3	05-Sep-1991 06:00:00	1008
3	05-Sep-1991 12:00:00	1004
3	05-Sep-1991 18:00:00	1000
3	06-Sep-1991 00:00:00	994
3	06-Sep-1991 06:00:00	987
3	06-Sep-1991 12:00:00	979
3	06-Sep-1991 18:00:00	965
3	07-Sep-1991 00:00:00	953
3	07-Sep-1991 06:00:00	946
3	07-Sep-1991 12:00:00	946
3	07-Sep-1991 18:00:00	960
3	08-Sep-1991 00:00:00	962
3	08-Sep-1991 06:00:00	964
3	08-Sep-1991 12:00:00	966
3	08-Sep-1991 18:00:00	967
3	09-Sep-1991 00:00:00	972
3	09-Sep-1991 06:00:00	976
3	09-Sep-1991 12:00:00	980
