Number	Timestamp	Pressure
##  1	ARLENE	M = 11	SNBR = 1096
1	06-May-1981 18:00:00	1006
1	07-May-1981 00:00:00	1006
1	07-May-1981 06:00:00	1005
1	07-May-1981 12:00:00	1003
1	07-May-1981 18:00:00	1000
1	08-May-1981 00:00:00	999
1	08-May-1981 06:00:00	1003
1	08-May-1981 12:00:00	1006
1	08-May-1981 18:00:00	1004
1	09-May-1981 00:00:00	1006
1	09-May-1981 06:00:00	1010
##  2	BRET	M = 8	SNBR = 1097
2	29-Jun-1981 12:00:00	1012
2	29-Jun-1981 18:00:00	1007
2	30-Jun-1981 00:00:00	1003
2	30-Jun-1981 06:00:00	999
2	30-Jun-1981 12:00:00	996
2	30-Jun-1981 18:00:00	996
2	01-Jul-1981 00:00:00	1000
2	01-Jul-1981 06:00:00	1006
##  3	CINDY	M = 12	SNBR = 1098
3	02-Aug-1981 18:00:00	1010
3	03-Aug-1981 00:00:00	1008
3	03-Aug-1981 06:00:00	1006
3	03-Aug-1981 12:00:00	1003
3	03-Aug-1981 18:00:00	1003
3	04-Aug-1981 00:00:00	1002
3	04-Aug-1981 06:00:00	1002
3	04-Aug-1981 12:00:00	1003
3	04-Aug-1981 18:00:00	1004
3	05-Aug-1981 00:00:00	1005
3	05-Aug-1981 06:00:00	1006
3	05-Aug-1981 12:00:00	1008
##  4	DENNIS	M = 49	SNBR = 1099
4	07-Aug-1981 06:00:00	1009
4	07-Aug-1981 12:00:00	1008
4	07-Aug-1981 18:00:00	1007
4	08-Aug-1981 00:00:00	1006
4	08-Aug-1981 06:00:00	1005
4	08-Aug-1981 12:00:00	1004
4	08-Aug-1981 18:00:00	1003
4	09-Aug-1981 00:00:00	1002
4	09-Aug-1981 06:00:00	1001
4	09-Aug-1981 12:00:00	1001
4	09-Aug-1981 18:00:00	1001
4	10-Aug-1981 00:00:00	1001
4	10-Aug-1981 06:00:00	1002
4	10-Aug-1981 12:00:00	1004
4	10-Aug-1981 18:00:00	1006
4	11-Aug-1981 00:00:00	1007
4	11-Aug-1981 06:00:00	1008
4	11-Aug-1981 12:00:00	1009
4	11-Aug-1981 18:00:00	1010
4	12-Aug-1981 00:00:00	1010
4	12-Aug-1981 06:00:00	1011
4	12-Aug-1981 12:00:00	1011
4	12-Aug-1981 18:00:00	1011
4	15-Aug-1981 18:00:00	1007
4	16-Aug-1981 00:00:00	1005
4	16-Aug-1981 06:00:00	1003
4	16-Aug-1981 12:00:00	1001
4	16-Aug-1981 18:00:00	1000
4	17-Aug-1981 00:00:00	998
4	17-Aug-1981 06:00:00	999
4	17-Aug-1981 12:00:00	999
4	17-Aug-1981 18:00:00	1001
4	18-Aug-1981 00:00:00	1003
4	18-Aug-1981 06:00:00	1004
4	18-Aug-1981 12:00:00	1005
4	18-Aug-1981 18:00:00	1005
4	19-Aug-1981 00:00:00	1004
4	19-Aug-1981 06:00:00	1003
4	19-Aug-1981 12:00:00	1002
4	19-Aug-1981 18:00:00	1001
4	20-Aug-1981 00:00:00	999
4	20-Aug-1981 06:00:00	998
4	20-Aug-1981 12:00:00	997
4	20-Aug-1981 18:00:00	995
4	21-Aug-1981 00:00:00	995
4	21-Aug-1981 06:00:00	998
4	21-Aug-1981 12:00:00	1000
4	21-Aug-1981 18:00:00	1003
4	22-Aug-1981 00:00:00	1005
##  5	EMILY	M = 47	SNBR = 1100
5	31-Aug-1981 12:00:00	1008
5	31-Aug-1981 18:00:00	1006
5	01-Sep-1981 00:00:00	1004
5	01-Sep-1981 06:00:00	1000
5	01-Sep-1981 12:00:00	996
5	01-Sep-1981 18:00:00	994
5	02-Sep-1981 00:00:00	992
5	02-Sep-1981 06:00:00	990
5	02-Sep-1981 12:00:00	988
5	02-Sep-1981 18:00:00	986
5	03-Sep-1981 00:00:00	984
5	03-Sep-1981 06:00:00	982
5	03-Sep-1981 12:00:00	980
5	03-Sep-1981 18:00:00	978
5	04-Sep-1981 00:00:00	976
5	04-Sep-1981 06:00:00	974
5	04-Sep-1981 12:00:00	972
5	04-Sep-1981 18:00:00	971
5	05-Sep-1981 00:00:00	970
5	05-Sep-1981 06:00:00	968
5	05-Sep-1981 12:00:00	967
5	05-Sep-1981 18:00:00	966
5	06-Sep-1981 00:00:00	967
5	06-Sep-1981 06:00:00	968
5	06-Sep-1981 12:00:00	970
5	06-Sep-1981 18:00:00	971
5	07-Sep-1981 00:00:00	972
5	07-Sep-1981 06:00:00	974
5	07-Sep-1981 12:00:00	976
5	07-Sep-1981 18:00:00	978
5	08-Sep-1981 00:00:00	982
5	08-Sep-1981 06:00:00	984
5	08-Sep-1981 12:00:00	986
5	08-Sep-1981 18:00:00	988
5	09-Sep-1981 00:00:00	990
5	09-Sep-1981 06:00:00	991
5	09-Sep-1981 12:00:00	992
5	09-Sep-1981 18:00:00	993
5	10-Sep-1981 00:00:00	995
5	10-Sep-1981 06:00:00	998
5	10-Sep-1981 12:00:00	1000
5	10-Sep-1981 18:00:00	1001
5	11-Sep-1981 00:00:00	1002
5	11-Sep-1981 06:00:00	1004
5	11-Sep-1981 12:00:00	1005
5	11-Sep-1981 18:00:00	1007
5	12-Sep-1981 00:00:00	1008
##  6	FLOYD	M = 37	SNBR = 1101
6	03-Sep-1981 12:00:00	1010
6	03-Sep-1981 18:00:00	1010
6	04-Sep-1981 00:00:00	1009
6	04-Sep-1981 06:00:00	1008
6	04-Sep-1981 12:00:00	1006
6	04-Sep-1981 18:00:00	1004
6	05-Sep-1981 00:00:00	1002
6	05-Sep-1981 06:00:00	1000
6	05-Sep-1981 12:00:00	999
6	05-Sep-1981 18:00:00	997
6	06-Sep-1981 00:00:00	994
6	06-Sep-1981 06:00:00	991
6	06-Sep-1981 12:00:00	988
6	06-Sep-1981 18:00:00	985
6	07-Sep-1981 00:00:00	981
6	07-Sep-1981 06:00:00	978
6	07-Sep-1981 12:00:00	975
6	07-Sep-1981 18:00:00	975
6	08-Sep-1981 00:00:00	989
6	08-Sep-1981 06:00:00	995
6	08-Sep-1981 12:00:00	998
6	08-Sep-1981 18:00:00	1003
6	09-Sep-1981 00:00:00	1005
6	09-Sep-1981 06:00:00	1007
6	09-Sep-1981 12:00:00	1007
6	09-Sep-1981 18:00:00	1007
6	10-Sep-1981 00:00:00	1007
6	10-Sep-1981 06:00:00	1007
6	10-Sep-1981 12:00:00	1008
6	10-Sep-1981 18:00:00	1008
6	11-Sep-1981 00:00:00	1008
6	11-Sep-1981 06:00:00	1008
6	11-Sep-1981 12:00:00	1008
6	11-Sep-1981 18:00:00	1008
6	12-Sep-1981 00:00:00	1009
6	12-Sep-1981 06:00:00	1009
6	12-Sep-1981 12:00:00	1009
##  7	GERT	M = 36	SNBR = 1102
7	07-Sep-1981 00:00:00	1013
7	07-Sep-1981 06:00:00	1012
7	07-Sep-1981 12:00:00	1012
7	07-Sep-1981 18:00:00	1010
7	08-Sep-1981 00:00:00	1008
7	08-Sep-1981 06:00:00	1005
7	08-Sep-1981 12:00:00	1002
7	08-Sep-1981 18:00:00	1004
7	09-Sep-1981 00:00:00	1006
7	09-Sep-1981 06:00:00	1009
7	09-Sep-1981 12:00:00	1011
7	09-Sep-1981 18:00:00	1012
7	10-Sep-1981 00:00:00	1010
7	10-Sep-1981 06:00:00	1008
7	10-Sep-1981 12:00:00	1001
7	10-Sep-1981 18:00:00	996
7	11-Sep-1981 00:00:00	993
7	11-Sep-1981 06:00:00	990
7	11-Sep-1981 12:00:00	988
7	11-Sep-1981 18:00:00	988
7	12-Sep-1981 00:00:00	989
7	12-Sep-1981 06:00:00	990
7	12-Sep-1981 12:00:00	992
7	12-Sep-1981 18:00:00	997
7	13-Sep-1981 00:00:00	1002
7	13-Sep-1981 06:00:00	1006
7	13-Sep-1981 12:00:00	1008
7	13-Sep-1981 18:00:00	1010
7	14-Sep-1981 00:00:00	1010
7	14-Sep-1981 06:00:00	1011
7	14-Sep-1981 12:00:00	1012
7	14-Sep-1981 18:00:00	1012
7	15-Sep-1981 00:00:00	1012
7	15-Sep-1981 06:00:00	1012
7	15-Sep-1981 12:00:00	1012
7	15-Sep-1981 18:00:00	1012
##  8	HARVEY	M = 34	SNBR = 1103
8	11-Sep-1981 18:00:00	1009
8	12-Sep-1981 00:00:00	1006
8	12-Sep-1981 06:00:00	1003
8	12-Sep-1981 12:00:00	1001
8	12-Sep-1981 18:00:00	995
8	13-Sep-1981 00:00:00	990
8	13-Sep-1981 06:00:00	985
8	13-Sep-1981 12:00:00	983
8	13-Sep-1981 18:00:00	980
8	14-Sep-1981 00:00:00	978
8	14-Sep-1981 06:00:00	976
8	14-Sep-1981 12:00:00	960
8	14-Sep-1981 18:00:00	952
8	15-Sep-1981 00:00:00	946
8	15-Sep-1981 06:00:00	952
8	15-Sep-1981 12:00:00	958
8	15-Sep-1981 18:00:00	963
8	16-Sep-1981 00:00:00	970
8	16-Sep-1981 06:00:00	975
8	16-Sep-1981 12:00:00	980
8	16-Sep-1981 18:00:00	990
8	17-Sep-1981 00:00:00	991
8	17-Sep-1981 06:00:00	992
8	17-Sep-1981 12:00:00	993
8	17-Sep-1981 18:00:00	995
8	18-Sep-1981 00:00:00	996
8	18-Sep-1981 06:00:00	997
8	18-Sep-1981 12:00:00	998
8	18-Sep-1981 18:00:00	1002
8	19-Sep-1981 00:00:00	1005
8	19-Sep-1981 06:00:00	1006
8	19-Sep-1981 12:00:00	1007
8	19-Sep-1981 18:00:00	1008
8	20-Sep-1981 00:00:00	1009
##  9	IRENE	M = 43	SNBR = 1104
9	21-Sep-1981 12:00:00	1015
9	21-Sep-1981 18:00:00	1013
9	22-Sep-1981 00:00:00	1012
9	22-Sep-1981 06:00:00	1011
9	22-Sep-1981 12:00:00	1010
9	22-Sep-1981 18:00:00	1009
9	23-Sep-1981 00:00:00	1007
9	23-Sep-1981 06:00:00	1005
9	23-Sep-1981 12:00:00	1003
9	23-Sep-1981 18:00:00	1001
9	24-Sep-1981 00:00:00	999
9	24-Sep-1981 06:00:00	996
9	24-Sep-1981 12:00:00	994
9	24-Sep-1981 18:00:00	991
9	25-Sep-1981 00:00:00	987
9	25-Sep-1981 06:00:00	983
9	25-Sep-1981 12:00:00	980
9	25-Sep-1981 18:00:00	977
9	26-Sep-1981 00:00:00	976
9	26-Sep-1981 06:00:00	976
9	26-Sep-1981 12:00:00	980
9	26-Sep-1981 18:00:00	982
9	27-Sep-1981 00:00:00	968
9	27-Sep-1981 06:00:00	966
9	27-Sep-1981 12:00:00	970
9	27-Sep-1981 18:00:00	966
9	28-Sep-1981 00:00:00	962
9	28-Sep-1981 06:00:00	966
9	28-Sep-1981 12:00:00	959
9	28-Sep-1981 18:00:00	960
9	29-Sep-1981 00:00:00	962
9	29-Sep-1981 06:00:00	965
9	29-Sep-1981 12:00:00	968
9	29-Sep-1981 18:00:00	972
9	30-Sep-1981 00:00:00	976
9	30-Sep-1981 06:00:00	980
9	30-Sep-1981 12:00:00	983
9	30-Sep-1981 18:00:00	986
9	01-Oct-1981 00:00:00	989
9	01-Oct-1981 06:00:00	991
9	01-Oct-1981 12:00:00	994
9	01-Oct-1981 18:00:00	996
9	02-Oct-1981 00:00:00	999
## 10	JOSE	M = 14	SNBR = 1105
10	29-Oct-1981 12:00:00	1010
10	29-Oct-1981 18:00:00	1008
10	30-Oct-1981 00:00:00	1006
10	30-Oct-1981 06:00:00	1004
10	30-Oct-1981 12:00:00	1004
10	30-Oct-1981 18:00:00	1002
10	31-Oct-1981 00:00:00	1002
10	31-Oct-1981 06:00:00	1000
10	31-Oct-1981 12:00:00	998
10	31-Oct-1981 18:00:00	998
10	01-Nov-1981 00:00:00	998
10	01-Nov-1981 06:00:00	998
10	01-Nov-1981 12:00:00	998
10	01-Nov-1981 18:00:00	998
## 11	KATRINA	M = 20	SNBR = 1106
11	03-Nov-1981 00:00:00	1005
11	03-Nov-1981 06:00:00	1005
11	03-Nov-1981 12:00:00	1004
11	03-Nov-1981 18:00:00	1002
11	04-Nov-1981 00:00:00	1001
11	04-Nov-1981 06:00:00	1000
11	04-Nov-1981 12:00:00	998
11	04-Nov-1981 18:00:00	996
11	05-Nov-1981 00:00:00	993
11	05-Nov-1981 06:00:00	988
11	05-Nov-1981 12:00:00	980
11	05-Nov-1981 18:00:00	988
11	06-Nov-1981 00:00:00	996
11	06-Nov-1981 06:00:00	999
11	06-Nov-1981 12:00:00	1001
11	06-Nov-1981 18:00:00	1001
11	07-Nov-1981 00:00:00	1001
11	07-Nov-1981 06:00:00	1002
11	07-Nov-1981 12:00:00	1002
11	07-Nov-1981 18:00:00	1002
## 12	SUBTROP 3	M = 20	SNBR = 1107
12	12-Nov-1981 12:00:00	1004
12	12-Nov-1981 18:00:00	1003
12	13-Nov-1981 00:00:00	1001
12	13-Nov-1981 06:00:00	999
12	13-Nov-1981 12:00:00	997
12	13-Nov-1981 18:00:00	995
12	14-Nov-1981 00:00:00	993
12	14-Nov-1981 06:00:00	991
12	14-Nov-1981 12:00:00	989
12	14-Nov-1981 18:00:00	986
12	15-Nov-1981 00:00:00	984
12	15-Nov-1981 06:00:00	981
12	15-Nov-1981 12:00:00	979
12	15-Nov-1981 18:00:00	978
12	16-Nov-1981 00:00:00	978
12	16-Nov-1981 06:00:00	979
12	16-Nov-1981 12:00:00	981
12	16-Nov-1981 18:00:00	983
12	17-Nov-1981 00:00:00	985
12	17-Nov-1981 06:00:00	990
##  1	ALBERTO	M = 17	SNBR = 1108
1	02-Jun-1982 12:00:00	1005
1	02-Jun-1982 18:00:00	1004
1	03-Jun-1982 00:00:00	1003
1	03-Jun-1982 06:00:00	1001
1	03-Jun-1982 12:00:00	995
1	03-Jun-1982 18:00:00	985
1	04-Jun-1982 00:00:00	992
1	04-Jun-1982 06:00:00	998
1	04-Jun-1982 12:00:00	1002
1	04-Jun-1982 18:00:00	1005
1	05-Jun-1982 00:00:00	1007
1	05-Jun-1982 06:00:00	1008
1	05-Jun-1982 12:00:00	1009
1	05-Jun-1982 18:00:00	1010
1	06-Jun-1982 00:00:00	1010
1	06-Jun-1982 06:00:00	1010
1	06-Jun-1982 12:00:00	1010
##  2	SUBTROP 1	M = 12	SNBR = 1109
2	18-Jun-1982 00:00:00	1004
2	18-Jun-1982 06:00:00	1003
2	18-Jun-1982 12:00:00	999
2	18-Jun-1982 18:00:00	992
2	19-Jun-1982 00:00:00	992
2	19-Jun-1982 06:00:00	992
2	19-Jun-1982 12:00:00	992
2	19-Jun-1982 18:00:00	992
2	20-Jun-1982 00:00:00	992
2	20-Jun-1982 06:00:00	988
2	20-Jun-1982 12:00:00	984
2	20-Jun-1982 18:00:00	990
##  3	BERYL	M = 37	SNBR = 1110
3	28-Aug-1982 12:00:00	1008
3	28-Aug-1982 18:00:00	1006
3	29-Aug-1982 00:00:00	1005
3	29-Aug-1982 06:00:00	1003
3	29-Aug-1982 12:00:00	1002
3	29-Aug-1982 18:00:00	1000
3	30-Aug-1982 00:00:00	999
3	30-Aug-1982 06:00:00	998
3	30-Aug-1982 12:00:00	996
3	30-Aug-1982 18:00:00	995
3	31-Aug-1982 00:00:00	993
3	31-Aug-1982 06:00:00	992
3	31-Aug-1982 12:00:00	991
3	31-Aug-1982 18:00:00	990
3	01-Sep-1982 00:00:00	989
3	01-Sep-1982 06:00:00	998
3	01-Sep-1982 12:00:00	998
3	01-Sep-1982 18:00:00	990
3	02-Sep-1982 00:00:00	994
3	02-Sep-1982 06:00:00	1000
3	02-Sep-1982 12:00:00	1005
3	02-Sep-1982 18:00:00	1008
3	03-Sep-1982 00:00:00	1009
3	03-Sep-1982 06:00:00	1009
3	03-Sep-1982 12:00:00	1006
3	03-Sep-1982 18:00:00	1006
3	04-Sep-1982 00:00:00	1008
3	04-Sep-1982 06:00:00	1009
3	04-Sep-1982 12:00:00	1009
3	04-Sep-1982 18:00:00	1009
3	05-Sep-1982 00:00:00	1009
3	05-Sep-1982 06:00:00	1009
3	05-Sep-1982 12:00:00	1010
3	05-Sep-1982 18:00:00	1010
3	06-Sep-1982 00:00:00	1010
3	06-Sep-1982 06:00:00	1010
3	06-Sep-1982 12:00:00	1010
##  4	CHRIS	M = 16	SNBR = 1111
4	09-Sep-1982 00:00:00	1010
4	09-Sep-1982 06:00:00	1010
4	09-Sep-1982 12:00:00	1009
4	09-Sep-1982 18:00:00	1009
4	10-Sep-1982 00:00:00	1008
4	10-Sep-1982 06:00:00	1007
4	10-Sep-1982 12:00:00	1005
4	10-Sep-1982 18:00:00	1001
4	11-Sep-1982 00:00:00	1000
4	11-Sep-1982 06:00:00	997
4	11-Sep-1982 12:00:00	994
4	11-Sep-1982 18:00:00	999
4	12-Sep-1982 00:00:00	1004
4	12-Sep-1982 06:00:00	1006
4	12-Sep-1982 12:00:00	1008
4	12-Sep-1982 18:00:00	1010
##  5	DEBBY	M = 30	SNBR = 1112
5	13-Sep-1982 12:00:00	1010
5	13-Sep-1982 18:00:00	1009
5	14-Sep-1982 00:00:00	1009
5	14-Sep-1982 06:00:00	1008
5	14-Sep-1982 12:00:00	1006
5	14-Sep-1982 18:00:00	1000
5	15-Sep-1982 00:00:00	993
5	15-Sep-1982 06:00:00	990
5	15-Sep-1982 12:00:00	980
5	15-Sep-1982 18:00:00	969
5	16-Sep-1982 00:00:00	966
5	16-Sep-1982 06:00:00	966
5	16-Sep-1982 12:00:00	966
5	16-Sep-1982 18:00:00	966
5	17-Sep-1982 00:00:00	966
5	17-Sep-1982 06:00:00	966
5	17-Sep-1982 12:00:00	966
5	17-Sep-1982 18:00:00	960
5	18-Sep-1982 00:00:00	950
5	18-Sep-1982 06:00:00	952
5	18-Sep-1982 12:00:00	954
5	18-Sep-1982 18:00:00	960
5	19-Sep-1982 00:00:00	970
5	19-Sep-1982 06:00:00	979
5	19-Sep-1982 12:00:00	987
5	19-Sep-1982 18:00:00	987
5	20-Sep-1982 00:00:00	987
5	20-Sep-1982 06:00:00	993
5	20-Sep-1982 12:00:00	996
5	20-Sep-1982 18:00:00	996
##  6	ERNESTO	M = 11	SNBR = 1113
6	30-Sep-1982 12:00:00	1006
6	30-Sep-1982 18:00:00	1005
6	01-Oct-1982 00:00:00	1005
6	01-Oct-1982 06:00:00	1004
6	01-Oct-1982 12:00:00	1003
6	01-Oct-1982 18:00:00	1000
